3190	150
3200	145
3210	141
3220	138
3230	137
3240	137
3250	139
3260	145
3270	151
3280	159
3290	167
3300	173
3310	177
3320	179
3330	177
3340	173
3350	167
3360	158
3370	150
3380	143
3390	141
3400	139
3410	138
3420	139
3430	143
3440	147
3450	151
3460	154
3470	159
3480	161
3490	162
3500	165
3510	163
3520	158
3530	153
3540	146
3550	140
3560	135
3570	134
3580	133
3590	134
3600	135
3610	137
3620	139
3630	141
3640	143
3650	145
3660	148
3670	151
3680	155
3690	157
3700	156
3710	154
3720	150
3730	143
3740	139
3750	134
3760	132
3770	131
3780	135
3790	142
3800	150
3810	157
3820	162
3830	167
3840	169
3850	169
3860	169
3870	166
3880	163
3890	159
3900	154
3910	148
3920	141
3930	137
3940	134
3950	134
3960	135
3970	141
3980	147
3990	153
